rowid,pl_letter,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,pl_tsystemref,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,ra,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,pl_nnotes,k2_campaigns_num,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_rade_hom,pl_masse_hom,B_V,V_K,J_K,MV_abs,discoverymethod_Microlensing,discoverymethod_Radial Velocity,discoverymethod_Transit,pl_orbper_is_missing,pl_orbsmax_is_missing,pl_rade_is_missing,pl_radj_is_missing,pl_masse_is_missing,pl_massj_is_missing,pl_msinie_is_missing,pl_msinij_is_missing,pl_cmasse_is_missing,pl_cmassj_is_missing,pl_bmasse_is_missing,pl_bmassj_is_missing,pl_dens_is_missing,pl_orbeccen_is_missing,pl_insol_is_missing,pl_eqt_is_missing,pl_orbincl_is_missing,pl_tranmid_is_missing,pl_imppar_is_missing,pl_trandep_is_missing,pl_trandur_is_missing,pl_ratdor_is_missing,pl_ratror_is_missing,pl_occdep_is_missing,pl_orbtper_is_missing,pl_orblper_is_missing,pl_rvamp_is_missing,pl_projobliq_is_missing,pl_trueobliq_is_missing,st_teff_is_missing,st_rad_is_missing,st_mass_is_missing,st_met_is_missing,st_lum_is_missing,st_logg_is_missing,st_age_is_missing,st_dens_is_missing,st_vsin_is_missing,st_rotp_is_missing,st_radv_is_missing,sy_pm_is_missing,sy_pmra_is_missing,sy_pmdec_is_missing,sy_dist_is_missing,sy_plx_is_missing,sy_bmag_is_missing,sy_vmag_is_missing,sy_jmag_is_missing,sy_hmag_is_missing,sy_kmag_is_missing,sy_umag_is_missing,sy_gmag_is_missing,sy_rmag_is_missing,sy_imag_is_missing,sy_zmag_is_missing,sy_w1mag_is_missing,sy_w2mag_is_missing,sy_w3mag_is_missing,sy_w4mag_is_missing,sy_gaiamag_is_missing,sy_icmag_is_missing,sy_tmag_is_missing,sy_kepmag_is_missing,k2_campaigns_num_is_missing,pl_rade_hom_is_missing,pl_masse_hom_is_missing,B_V_is_missing,V_K_is_missing,J_K_is_missing,MV_abs_is_missing
47.0,1,1.0,1.0,0.0,0.0,0.0,2016.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.519386,0.06667999999999999,19.6,1.75,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2456812.51211,2,0.0,0.4,0.2036,1.584,5.22,0.089,0.0238,2457860.59,73.0,5.01,4.9,41.0,5300.0,2.03,0.88,0.0,1,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,171.2359519,-2.0851597,54.1171,264.00756,-5.39088,172.77013,7.6157731,7.0,3.0,476.884,4.35333,12.624,12.293,11.236,10.99,10.89,14.8406,14.9666,12.2253,12.0929,13.1522,10.88,10.906,11.015,9.024,12.1049,,11.7475,12.146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,12.2,0.3310000000000013,1.4029999999999987,0.3460000000000001,3.900936241974904,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
48.0,1,0.0,1.0,0.0,0.0,0.0,2016.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.51881781,0.06667999999999999,2.482,0.22048407,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2456820.075966,2,0.0,0.4,0.215,1.58,18.1,0.029606,0.0238,2457860.59,73.0,5.01,4.9,41.0,6380.0,1.76277,0.88,-0.67,2,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,171.2359519,-2.0851597,54.1171,264.00756,-5.39088,172.77013,7.6157731,7.0,3.0,476.884,4.35333,12.624,12.293,11.236,10.99,10.89,14.8406,14.9666,12.2253,12.0929,13.1522,10.88,10.906,11.015,9.024,12.1049,,11.7475,12.146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482,12.2,0.3310000000000013,1.4029999999999987,0.3460000000000001,3.900936241974904,False,False,True,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
49.0,1,0.0,1.0,0.0,0.0,0.0,2016.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.5194078,0.06667999999999999,7.99,0.71282006,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2456812.512,2,0.0,0.86,0.181,1.24,18.1,0.04461,0.0238,2457860.59,73.0,5.01,4.9,41.0,7119.0,1.72,0.88,0.0,1,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,171.2359519,-2.0851597,54.1171,264.00756,-5.39088,172.77013,7.6157731,7.0,3.0,476.884,4.35333,12.624,12.293,11.236,10.99,10.89,14.8406,14.9666,12.2253,12.0929,13.1522,10.88,10.906,11.015,9.024,12.1049,,11.7475,12.146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99,12.2,0.3310000000000013,1.4029999999999987,0.3460000000000001,3.900936241974904,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
58.0,0,1.0,1.0,1.0,0.0,0.0,2021.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.72091,0.06667999999999999,1.5,0.13382127,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.5,2457625.7943,3,0.0,0.4,0.14235,2.8571999999999997,3.1,0.0142,0.0238,2457860.59,73.0,5.01,4.9,41.0,5633.0,0.94,0.88,-0.053,0,-0.36021,4.4,4.7,1.729476,2.6,17.35,8.203,184.6021322,-0.5512886,61.20318,285.58634,1.3229,184.43869,17.7833657,-17.3534,3.88685,706.391,1.38704,15.081,14.321,12.975,12.63,12.581,16.4425,14.6644,14.0904,13.9361,13.8685,12.534,12.57,11.181,8.468,14.147,,13.6514,14.219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,12.2,0.7599999999999998,1.7400000000000002,0.39400000000000013,5.0757742133135135,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
65.0,0,1.0,1.0,1.0,0.0,0.0,2019.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.13174,0.06667999999999999,0.692,0.0617361,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2456850.0263,2,0.0,0.21,0.14235,2.8571999999999997,18.1,0.0115,0.0238,2457860.59,73.0,5.01,4.9,41.0,5300.0,0.86,0.78,0.0,1,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,168.9366786,0.4880606,54.82399,258.19387,-3.92857,169.63431,16.4083645,11.1495,-12.0384,253.026,3.92339,15.148,13.948,12.086,11.54,11.438,17.4868,15.5898,13.759,13.467,14.0043,11.376,11.449,11.354,8.878,13.7368,,13.0708,13.74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692,12.2,1.1999999999999993,2.51,0.6479999999999997,6.932174250319221,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
85.0,1,1.0,1.0,0.0,0.0,0.0,2015.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7.05253365,0.06667999999999999,2.482,0.22048407,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457164.860385,2,0.0,0.4,0.14235,2.8571999999999997,18.1,0.029606,0.0238,2457860.59,73.0,5.01,4.9,41.0,4419.0,0.52,0.88,-0.98,0,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,176.0758509,1.3759629,59.63019,268.11343,-0.29696,175.8487,16.4654506,-16.3181,-2.19788,527.641,1.86696,16.84,15.484,13.195,12.533,12.431,15.7495,14.5977,13.211,12.8886,13.3229,12.348,12.416,11.964,8.922,15.0199,,14.2558,15.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482,12.2,1.3559999999999999,3.053000000000001,0.7640000000000011,6.872307326224121,False,False,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
93.0,1,1.0,1.0,0.0,0.0,0.0,2015.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5.7968861,0.06667999999999999,24.2,2.15897939,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2456813.313,2,0.0,0.73,9.43,2.57,18.1,0.3232,0.0238,2457860.59,73.0,5.01,4.9,41.0,4721.0,0.72,0.88,0.0,1,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,167.1711994,1.5774487,54.51576,254.64637,-3.61384,167.57961,18.8394872,-16.4155,-9.24433,233.55,4.25315,12.604,12.329,10.386,9.972,9.883,14.7825,12.5978,13.8056,13.1748,12.5807,9.841,9.873,9.781,8.956,11.7062,,11.1607,11.771,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,12.2,0.2749999999999986,2.4460000000000015,0.5030000000000001,5.487100641880993,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
94.0,1,0.0,1.0,0.0,0.0,0.0,2015.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5.79687,0.06667999999999999,27.81,2.481,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,930.0,88.72,2456813.3135,2,0.0,0.4,0.14235,2.8571999999999997,15.68,0.029606,0.0238,2457860.59,73.0,5.01,4.9,41.0,5192.0,0.79,0.88,-0.09,0,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,167.1711994,1.5774487,54.51576,254.64637,-3.61384,167.57961,18.8394872,-16.4155,-9.24433,233.55,4.25315,12.604,12.329,10.386,9.972,9.883,14.7825,12.5978,13.8056,13.1748,12.5807,9.841,9.873,9.781,8.956,11.7062,,11.1607,11.771,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.81,12.2,0.2749999999999986,2.4460000000000015,0.5030000000000001,5.487100641880993,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
100.0,0,0.0,1.0,2.0,0.0,0.0,2021.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.877214,0.06667999999999999,1.3,0.11597843,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,89.2,2457608.48962,3,0.0,0.4,0.14235,2.8571999999999997,5.8,0.0126,0.0238,2457860.59,73.0,5.01,4.9,41.0,5820.0,0.93,0.88,-0.01,0,-0.36021,4.6,4.7,1.729476,2.6,17.35,8.203,183.7203635,1.9681688,63.35883,282.19917,3.28517,182.6276,25.0015387,6.09669,-24.2468,232.1,4.28034,12.481,11.746,10.588,10.262,10.218,14.6843,12.2644,14.176,11.579,13.7205,10.158,10.218,10.086,8.424,11.6477,,11.2023,11.678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,12.2,0.7349999999999994,1.5280000000000005,0.3699999999999992,4.917624297720414,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
101.0,0,1.0,1.0,2.0,0.0,0.0,2021.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.87724,0.0177,1.565,0.13962019,7.67,0.02413252,34.9613,0.11,35.00279063,0.11013054,7.67,0.02413252,1,11.1,0.0,2852.0,2038.0,78.2,2457583.04429,2,0.0,0.814,0.14235,2.8571999999999997,18.1,0.0147,0.0238,2458204.2649,0.0,5.19,4.9,41.0,5679.0,0.98,0.958,0.01,0,-0.04915,4.435,6.0,1.729476,2.5,28.0,8.203,183.7203635,1.9681688,63.35883,282.19917,3.28517,182.6276,25.0015387,6.09669,-24.2468,232.1,4.28034,12.481,11.746,10.588,10.262,10.218,14.6843,12.2644,14.176,11.579,13.7205,10.158,10.218,10.086,8.424,11.6477,,11.2023,11.678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.565,7.67,0.7349999999999994,1.5280000000000005,0.3699999999999992,4.917624297720414,False,False,True,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102.0,0,0.0,1.0,2.0,0.0,0.0,2021.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.87703,0.06667999999999999,1.2,0.11,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,1874.0,88.72,2457583.0513,2,0.0,0.41,0.025,1.0008,5.4,0.0114,0.0238,2457860.59,73.0,5.01,4.9,41.0,5711.17,0.990833,1.018,0.018,2,-0.0264,4.45381,4.7,1.475411,2.6,17.35,8.203,183.7203635,1.9681688,63.35883,282.19917,3.28517,182.6276,25.0015387,6.09669,-24.2468,232.1,4.28034,12.481,11.746,10.588,10.262,10.218,14.6843,12.2644,14.176,11.579,13.7205,10.158,10.218,10.086,8.424,11.6477,,11.2023,11.678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,12.2,0.7349999999999994,1.5280000000000005,0.3699999999999992,4.917624297720414,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
103.0,0,0.0,1.0,2.0,0.0,0.0,2021.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.877183,0.06667999999999999,1.40575209,0.13,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,84.7005,2457583.04538,2,0.0,0.4,0.14235,2.8571999999999997,5.203693,0.013821,0.0238,2457860.59,73.0,5.01,4.9,41.0,5705.0,0.932487,0.88,-0.01,0,-0.36021,4.48,4.7,1.729476,2.6,17.35,8.203,183.7203635,1.9681688,63.35883,282.19917,3.28517,182.6276,25.0015387,6.09669,-24.2468,232.1,4.28034,12.481,11.746,10.588,10.262,10.218,14.6843,12.2644,14.176,11.579,13.7205,10.158,10.218,10.086,8.424,11.6477,,11.2023,11.678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40575209,12.2,0.7349999999999994,1.5280000000000005,0.3699999999999992,4.917624297720414,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
109.0,2,1.0,1.0,2.0,0.0,0.0,2019.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.80464,0.06667999999999999,1.22,0.10884111,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457621.2227,2,0.0,0.61,0.14235,2.8571999999999997,18.1,0.0093,0.0238,2457860.59,73.0,5.01,4.9,41.0,5300.0,0.86,1.073,0.0,1,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,185.1880932,2.2823788,64.0901,285.15815,4.15639,183.85124,49.6479619,-47.365,-14.8821,476.882,2.06877,12.64,12.081,10.952,10.715,10.637,14.8068,14.4276,14.6152,13.7582,13.1044,10.615,10.666,10.647,8.375,11.9456,,11.549,11.964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,12.2,0.559000000000001,1.443999999999999,0.3149999999999995,3.688945348914803,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
123.0,1,1.0,1.0,0.0,0.0,0.0,2015.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,27.770388,0.06667999999999999,25.1,2.23927201,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2456821.348,2,0.0,0.77,10.6,3.14,18.1,0.3722,0.0238,2457860.59,73.0,5.01,4.9,41.0,4598.0,0.71,0.88,0.0,1,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,177.2343917,2.8075643,61.45048,268.67562,1.47668,176.34274,29.9935979,27.2596,-12.5112,252.383,3.93349,14.575,13.595,11.566,11.073,10.941,16.2572,15.1388,13.3525,14.3765,13.3624,10.879,10.906,10.855,8.928001,13.2049,,12.5553,13.223,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,12.2,0.9799999999999986,2.654,0.625,6.584699508130777,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
124.0,1,0.0,1.0,0.0,0.0,0.0,2015.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,27.77045,0.06667999999999999,32.79,2.925,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,441.0,88.72,2456821.3482,2,0.0,0.4,0.14235,2.8571999999999997,59.26,0.029606,0.0238,2457860.59,73.0,5.01,4.9,41.0,5086.0,8.15,0.88,-0.17,0,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,177.2343917,2.8075643,61.45048,268.67562,1.47668,176.34274,29.9935979,27.2596,-12.5112,252.383,3.93349,14.575,13.595,11.566,11.073,10.941,16.2572,15.1388,13.3525,14.3765,13.3624,10.879,10.906,10.855,8.928001,13.2049,,12.5553,13.223,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.79,12.2,0.9799999999999986,2.654,0.625,6.584699508130777,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
144.0,3,1.0,1.0,3.0,0.0,0.0,2019.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.71578,0.06667999999999999,1.03,0.09189045,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2456850.4963,2,0.0,0.21,0.14235,2.8571999999999997,18.1,0.015,0.0238,2457860.59,73.0,5.01,4.9,41.0,5300.0,0.86,0.67,0.0,1,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,175.0972238,4.5574311,61.77713,262.91176,2.23585,173.68916,22.5657914,-6.3773,21.6459,334.967,2.95691,15.662,14.668,12.764,12.207,12.087,15.7495,14.5977,13.211,12.8886,13.3229,12.061,12.098,12.341,8.995,14.3234,,13.6771,14.298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,12.2,0.9940000000000015,2.5809999999999995,0.6769999999999996,7.042989881589502,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
145.0,0,1.0,1.0,1.0,0.0,0.0,2020.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0478,0.0296,0.90819,0.08102328,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0,70.0,804.5,89.2757,2456811.637,2,0.0,0.12,0.14235,2.8571999999999997,18.1,0.0127,0.0238,2457860.59,73.0,5.01,4.9,41.0,4520.0,0.655,0.727,-0.003,0,-0.36351,4.659,4.7,1.729476,2.6,17.35,8.203,173.9385102,4.6164303,61.14782,260.8805,1.83241,172.60462,6.764151,-3.17074,-5.97496,231.828,4.35333,16.22,14.974,12.856,12.292,12.149,15.7495,14.5977,13.211,12.8886,13.3229,12.079,12.119,12.038,9.01,12.4154,,13.797,14.599,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90819,12.2,1.2459999999999987,2.825000000000001,0.7070000000000007,5.71330579265401,False,False,True,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
147.0,1,0.0,1.0,0.0,0.0,0.0,2015.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,27.27048734,0.06667999999999999,2.482,0.22048407,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2456820.230977,2,0.0,0.4,3.413,6.748,18.1,0.029606,0.0238,2457860.59,73.0,5.01,4.9,41.0,5990.87,2.564,1.1,-0.5519,2,0.88249,3.66162,4.7,0.092004,2.6,17.35,8.203,168.5427766,4.9881156,57.95235,252.29973,0.06077,167.51363,22.3192373,22.3055,0.782957,499.583,1.97368,11.652,11.505,10.129,9.869,9.802,14.0297,11.6535,11.2676,11.113,11.6342,9.74,9.769,9.739,8.807,11.1348,,10.7297,11.119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482,12.2,0.14699999999999847,1.7030000000000012,0.32699999999999996,3.011961741919924,False,False,True,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
148.0,1,1.0,1.0,0.0,0.0,0.0,2015.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,27.242808,0.06667999999999999,93.0,8.3,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2456820.25998,2,0.0,0.4,3.7137,6.5664,26.77,0.336,0.0238,2457860.59,73.0,5.01,4.9,41.0,5300.0,2.54,0.88,0.0,1,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,168.5427766,4.9881156,57.95235,252.29973,0.06077,167.51363,22.3192373,22.3055,0.782957,499.583,1.97368,11.652,11.505,10.129,9.869,9.802,14.0297,11.6535,11.2676,11.113,11.6342,9.74,9.769,9.739,8.807,11.1348,,10.7297,11.119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,12.2,0.14699999999999847,1.7030000000000012,0.32699999999999996,3.011961741919924,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
